,REGION,YEAR,WEEK,ili_ratio
9132,Virgin Islands,2014,4,0.005665722379442897
9186,Virgin Islands,2014,5,0.03571428571330455
9240,Virgin Islands,2014,6,0.014184397162785238
9294,Virgin Islands,2014,7,0.019230769230306952
9348,Virgin Islands,2014,8,0.022038567492505823
9402,Virgin Islands,2014,9,0.021226415093838998
9456,Virgin Islands,2014,10,0.021531100477953802
9510,Virgin Islands,2014,11,0.012135922329802526
9564,Virgin Islands,2014,12,0.005940594059288305
9618,Virgin Islands,2014,13,0.004716981131964222
9672,Virgin Islands,2014,14,0.01231527093565726
9726,Virgin Islands,2014,15,0.015267175572130606
9780,Virgin Islands,2014,16,0.011792452829910555
9834,Virgin Islands,2014,17,0.010152284263701718
9888,Virgin Islands,2014,18,0.002645502645432659
9942,Virgin Islands,2014,19,0.011428571428244898
9996,Virgin Islands,2014,20,0.007978723404043118
10050,Virgin Islands,2014,21,0.010050251256028889
10104,Virgin Islands,2014,22,0.004901960784193579
10158,Virgin Islands,2014,23,0.0023923444975504225
10212,Virgin Islands,2014,24,0.013368983956861792
10266,Virgin Islands,2014,25,0.018867924527793317
10320,Virgin Islands,2014,26,0.023437499999389648
10374,Virgin Islands,2014,27,0.0029154518949587333
10428,Virgin Islands,2014,28,0.018691588784464436
10482,Virgin Islands,2014,29,0.017341040461926558
10536,Virgin Islands,2014,30,0.0021691973969160693
10590,Virgin Islands,2014,31,0.009202453987447777
10644,Virgin Islands,2014,32,0.011904761904407596
10698,Virgin Islands,2014,33,0.010526315789196676
10752,Virgin Islands,2014,34,0.003144654087951426
10806,Virgin Islands,2014,35,0.008982035927874788
10860,Virgin Islands,2014,36,0.010526315789196676
10914,Virgin Islands,2014,37,0.01604278074823415
10968,Virgin Islands,2014,38,0.02319587628806196
11022,Virgin Islands,2014,39,0.017857142856687318
11076,Virgin Islands,2014,40,0.014084507041856775
11130,Virgin Islands,2014,41,0.016304347825643904
11184,Virgin Islands,2014,42,0.01804123711293708
11238,Virgin Islands,2014,43,0.033591731265281866
11292,Virgin Islands,2014,44,0.029776674937226386
11346,Virgin Islands,2014,45,0.06849315068305498
11400,Virgin Islands,2014,46,0.042553191488355714
11454,Virgin Islands,2014,47,0.048101265821567055
11508,Virgin Islands,2014,48,0.03201970443270887
11562,Virgin Islands,2014,49,0.03827751196080676
11616,Virgin Islands,2014,50,0.03999999999893333
11670,Virgin Islands,2014,51,0.05898876404328683
11724,Virgin Islands,2014,52,0.01570680628231134
11778,Virgin Islands,2014,53,0.009280742459181422
11832,Virgin Islands,2015,1,0.008196721311251456
11886,Virgin Islands,2015,2,0.03561643835518859
11940,Virgin Islands,2015,3,0.02216066481933073
11994,Virgin Islands,2015,4,0.017291066281922448
12048,Virgin Islands,2015,5,0.010075566750375931
12102,Virgin Islands,2015,6,0.018716577539606507
12156,Virgin Islands,2015,7,0.013927576601283354
12210,Virgin Islands,2015,8,0.0
12264,Virgin Islands,2015,9,0.011428571428244898
12318,Virgin Islands,2015,10,0.013888888888503086
12372,Virgin Islands,2015,11,0.008645533140961224
12426,Virgin Islands,2015,12,0.00813008130059268
12480,Virgin Islands,2015,13,0.014792899407846364
12534,Virgin Islands,2015,14,0.011695906432406552
12588,Virgin Islands,2015,15,0.003164556961925172
12642,Virgin Islands,2015,16,0.020172910662242857
12696,Virgin Islands,2015,17,0.00852272727248515
12750,Virgin Islands,2015,18,0.008310249307249024
12804,Virgin Islands,2015,19,0.014999999999624999
12858,Virgin Islands,2015,20,0.008333333333101852
12912,Virgin Islands,2015,21,0.013404825736906037
12966,Virgin Islands,2015,22,0.005089058524043536
13020,Virgin Islands,2015,23,0.01152737752128163
13074,Virgin Islands,2015,24,0.010928961748335275
13128,Virgin Islands,2015,25,0.0029325513195620954
13182,Virgin Islands,2015,26,0.00785340314115567
13236,Virgin Islands,2015,27,0.011080332409665364
13290,Virgin Islands,2015,28,0.005952380952203798
13344,Virgin Islands,2015,29,0.005509641873126456
13398,Virgin Islands,2015,30,0.005524861878300418
13452,Virgin Islands,2015,31,0.003144654087951426
13506,Virgin Islands,2015,32,0.009259259258973479
13560,Virgin Islands,2015,33,0.008547008546765043
13614,Virgin Islands,2015,34,0.006134969324965185
13668,Virgin Islands,2015,35,0.006006006005825645
13722,Virgin Islands,2015,36,0.0060240963853607195
13776,Virgin Islands,2015,37,0.005361930294762415
13830,Virgin Islands,2015,38,0.005154639175124881
13884,Virgin Islands,2015,39,0.014814814814449016
13938,Virgin Islands,2015,40,0.011142061281026683
13992,Virgin Islands,2015,41,0.0179948586113626
14046,Virgin Islands,2015,42,0.010389610389340529
14100,Virgin Islands,2015,43,0.010178117048087071
14154,Virgin Islands,2015,44,0.012953367875312089
14208,Virgin Islands,2015,45,0.00746268656697854
14262,Virgin Islands,2015,46,0.009114583333214655
14316,Virgin Islands,2015,47,0.0067658998645904475
14370,Virgin Islands,2015,48,0.01302083333316379
14424,Virgin Islands,2015,49,0.010178117048216563
14478,Virgin Islands,2015,50,0.012437810945118933
14532,Virgin Islands,2015,51,0.01324503311240735
14586,Virgin Islands,2015,52,0.01577669902893475
14640,Virgin Islands,2016,1,0.01577669902893475
14694,Virgin Islands,2016,2,0.016560509553929164
14748,Virgin Islands,2016,3,0.01699029126192973
14802,Virgin Islands,2016,4,0.01249999999984375
14856,Virgin Islands,2016,5,0.02712700369880238
14910,Virgin Islands,2016,6,0.021091811414130374
14964,Virgin Islands,2016,7,0.018773466833306964
15018,Virgin Islands,2016,8,0.007547169811225822
15072,Virgin Islands,2016,9,0.010857763300642153
15126,Virgin Islands,2016,10,0.011597938144180439
15180,Virgin Islands,2016,11,0.008515815085054551
15234,Virgin Islands,2016,12,0.017587939698271507
15288,Virgin Islands,2016,13,0.011873350923326208
15342,Virgin Islands,2016,14,0.0048721071862987565
15396,Virgin Islands,2016,15,0.012853470436852784
15450,Virgin Islands,2016,16,0.02224969097623919
15504,Virgin Islands,2016,17,0.015348288075379595
15558,Virgin Islands,2016,18,0.013872832369781816
15612,Virgin Islands,2016,19,0.016355140186724824
15666,Virgin Islands,2016,20,0.015240328253045249
15720,Virgin Islands,2016,21,0.010204081632522908
15774,Virgin Islands,2016,22,0.015277777777565586
15828,Virgin Islands,2016,23,0.01249999999982639
15882,Virgin Islands,2016,24,0.021978021977418185
15936,Virgin Islands,2016,25,0.016304347825643904
15990,Virgin Islands,2016,26,0.00882352941150519
16044,Virgin Islands,2016,27,0.017543859648609827
16098,Virgin Islands,2016,28,0.01179941002915046
16152,Virgin Islands,2016,29,0.0064724919091756474
16206,Virgin Islands,2016,30,0.0030395136777191635
16260,Virgin Islands,2016,31,0.006802721088203989
16314,Virgin Islands,2016,32,0.011204481792403236
16368,Virgin Islands,2016,33,0.017964071855749577
16422,Virgin Islands,2016,34,0.0094637223971778
16476,Virgin Islands,2016,35,0.005917159763138545
16530,Virgin Islands,2016,36,0.006666666666444445
16584,Virgin Islands,2016,37,0.01857585139261375
16638,Virgin Islands,2016,38,0.018404907974895555
16692,Virgin Islands,2016,39,0.01159420289821466
16746,Virgin Islands,2016,40,0.005763688760640815
16800,Virgin Islands,2016,41,0.019108280254168525
16854,Virgin Islands,2016,42,0.01377410468281614
16908,Virgin Islands,2016,43,0.014204545454141916
16962,Virgin Islands,2016,44,0.02005730658968317
17016,Virgin Islands,2016,45,0.03703703703605722
17070,Virgin Islands,2016,46,0.0472813238759508
17124,Virgin Islands,2016,47,0.07633587786065303
17178,Virgin Islands,2016,48,0.03266331658250423
17232,Virgin Islands,2016,49,0.01997336884127865
17286,Virgin Islands,2016,50,0.02578796561567639
17340,Virgin Islands,2016,51,0.01043219075990414
17394,Virgin Islands,2016,52,0.01406469760880359
17448,Virgin Islands,2017,1,0.007225433525907147
17502,Virgin Islands,2017,2,0.011331444759046296
17556,Virgin Islands,2017,3,0.008995502248740697
17610,Virgin Islands,2017,4,0.00569259962043935
17664,Virgin Islands,2017,5,0.006527415143517919
17718,Virgin Islands,2017,6,0.017857142856897566
17772,Virgin Islands,2017,7,0.0013661202185605722
17826,Virgin Islands,2017,8,0.004231311706569375
17880,Virgin Islands,2017,9,0.011834319526452156
17934,Virgin Islands,2017,10,0.011363636363474948
17988,Virgin Islands,2017,11,0.008042895442251436
18042,Virgin Islands,2017,12,0.007822685788685493
18096,Virgin Islands,2017,13,0.001364256480199669
18150,Virgin Islands,2017,14,0.0025906735750959755
18204,Virgin Islands,2017,15,0.01859229747651272
18258,Virgin Islands,2017,16,0.010086455331266765
18312,Virgin Islands,2017,17,0.002902757619696622
18366,Virgin Islands,2017,18,0.005780346820725718
