,REGION,YEAR,WEEK,ili_ratio
8701,New York City,2013,48,0.024145557632852605
8755,New York City,2013,49,0.025600467478034013
8809,New York City,2013,50,0.02662798122486175
8863,New York City,2013,51,0.028720598640619578
8917,New York City,2013,52,0.03512143362414111
8971,New York City,2014,1,0.03548881168515379
9025,New York City,2014,2,0.02937978358405602
9079,New York City,2014,3,0.03162504389497928
9133,New York City,2014,4,0.03094829498359414
9187,New York City,2014,5,0.026678583398499982
9241,New York City,2014,6,0.025845480082278004
9295,New York City,2014,7,0.023767314328933985
9349,New York City,2014,8,0.022881639015697265
9403,New York City,2014,9,0.02011935582956469
9457,New York City,2014,10,0.02417735207785922
9511,New York City,2014,11,0.02809701034722219
9565,New York City,2014,12,0.035795000345412796
9619,New York City,2014,13,0.0374441220667003
9673,New York City,2014,14,0.03635288620173026
9727,New York City,2014,15,0.0327608020549752
9781,New York City,2014,16,0.025207088182864087
9835,New York City,2014,17,0.01997299542999377
9889,New York City,2014,18,0.016483925513924507
9943,New York City,2014,19,0.016644918369174862
9997,New York City,2014,20,0.015520437030532092
10051,New York City,2014,21,0.015736680881733064
10105,New York City,2014,22,0.015458382504596534
10159,New York City,2014,23,0.01497110376232026
10213,New York City,2014,24,0.01317007489691017
10267,New York City,2014,25,0.0160143275127796
10321,New York City,2014,26,0.01482120941068637
10375,New York City,2014,27,0.014072527642463459
10429,New York City,2014,28,0.012301208321221162
10483,New York City,2014,29,0.011159072741805366
10537,New York City,2014,30,0.01043517110063819
10591,New York City,2014,31,0.010966724254486918
10645,New York City,2014,32,0.01079784682619935
10699,New York City,2014,33,0.010660133036739777
10753,New York City,2014,34,0.010006025133412592
10807,New York City,2014,35,0.009166449709276103
10861,New York City,2014,36,0.009419268708743347
10915,New York City,2014,37,0.01103621876885196
10969,New York City,2014,38,0.016151424493066606
11023,New York City,2014,39,0.016066289570307028
11077,New York City,2014,40,0.015454928713780522
11131,New York City,2014,41,0.016198175332006015
11185,New York City,2014,42,0.0173900890468377
11239,New York City,2014,43,0.01724740589827154
11293,New York City,2014,44,0.01794429086118445
11347,New York City,2014,45,0.018723539583786974
11401,New York City,2014,46,0.01772048676451954
11455,New York City,2014,47,0.01884561218675552
11509,New York City,2014,48,0.020941163146268652
11563,New York City,2014,49,0.02241425870915258
11617,New York City,2014,50,0.023918646515497084
11671,New York City,2014,51,0.02574450052008844
11725,New York City,2014,52,0.03291217718487762
11779,New York City,2014,53,0.03457100857665219
11833,New York City,2015,1,0.029795689511009377
11887,New York City,2015,2,0.03233433937599412
11941,New York City,2015,3,0.03538468588186451
11995,New York City,2015,4,0.03179273948504379
12049,New York City,2015,5,0.029982235809300383
12103,New York City,2015,6,0.02655076152551146
12157,New York City,2015,7,0.021424703280831556
12211,New York City,2015,8,0.018532625037584592
12265,New York City,2015,9,0.016276864728190447
12319,New York City,2015,10,0.017296084197490975
12373,New York City,2015,11,0.01750946666804058
12427,New York City,2015,12,0.019006274991688506
12481,New York City,2015,13,0.018495243350396116
12535,New York City,2015,14,0.016783806867878535
12589,New York City,2015,15,0.014130594998278964
12643,New York City,2015,16,0.01476831819936064
12697,New York City,2015,17,0.014722866640553693
12751,New York City,2015,18,0.015814438946199612
12805,New York City,2015,19,0.015067165738821695
12859,New York City,2015,20,0.016049419499645837
12913,New York City,2015,21,0.01553481453547285
12967,New York City,2015,22,0.013895999414903836
13021,New York City,2015,23,0.014398422090728363
13075,New York City,2015,24,0.011908464339816417
13129,New York City,2015,25,0.013514073276307033
13183,New York City,2015,26,0.012697357487118421
13237,New York City,2015,27,0.010262725779966106
13291,New York City,2015,28,0.010033444816052466
13345,New York City,2015,29,0.009837709129643688
13399,New York City,2015,30,0.011054580050049528
13453,New York City,2015,31,0.011675565725907788
13507,New York City,2015,32,0.010447976283607439
13561,New York City,2015,33,0.010100698408778957
13615,New York City,2015,34,0.009468310040739574
13669,New York City,2015,35,0.00941907234865746
13723,New York City,2015,36,0.009201903696589471
13777,New York City,2015,37,0.011244228626013847
13831,New York City,2015,38,0.012674133291117948
13885,New York City,2015,39,0.012346713302823057
13939,New York City,2015,40,0.012373829203808234
13993,New York City,2015,41,0.01375647896845869
14047,New York City,2015,42,0.014851782213864179
14101,New York City,2015,43,0.014577199869151274
14155,New York City,2015,44,0.014412104614008643
14209,New York City,2015,45,0.015080254573108206
14263,New York City,2015,46,0.016827769339862922
14317,New York City,2015,47,0.017826666226228232
14371,New York City,2015,48,0.02050341403451291
14425,New York City,2015,49,0.022349043414977655
14479,New York City,2015,50,0.023556934829312624
14533,New York City,2015,51,0.027274498344045363
14587,New York City,2015,52,0.029151396137646977
14641,New York City,2016,1,0.023817121638476418
14695,New York City,2016,2,0.022306807116931508
14749,New York City,2016,3,0.0226008308355658
14803,New York City,2016,4,0.024341221602711034
14857,New York City,2016,5,0.02599170279214786
14911,New York City,2016,6,0.03007982761153533
14965,New York City,2016,7,0.032648340894934944
15019,New York City,2016,8,0.03185419090354811
15073,New York City,2016,9,0.03457993684364814
15127,New York City,2016,10,0.03882749611636432
15181,New York City,2016,11,0.032813566932003255
15235,New York City,2016,12,0.029700752743665005
15289,New York City,2016,13,0.026039009458024995
15343,New York City,2016,14,0.02164113651661109
15397,New York City,2016,15,0.022260938822238813
15451,New York City,2016,16,0.022198522731759075
15505,New York City,2016,17,0.019069821167919533
15559,New York City,2016,18,0.01548077621920037
15613,New York City,2016,19,0.015465999030849675
15667,New York City,2016,20,0.014231403628755057
15721,New York City,2016,21,0.014102705687463931
15775,New York City,2016,22,0.013318886651469032
15829,New York City,2016,23,0.01281526653558504
15883,New York City,2016,24,0.012619664783698468
15937,New York City,2016,25,0.01209665464248534
15991,New York City,2016,26,0.011468942104779086
16045,New York City,2016,27,0.010181802690295318
16099,New York City,2016,28,0.009342902488445212
16153,New York City,2016,29,0.011217916557964799
16207,New York City,2016,30,0.01078881849280299
16261,New York City,2016,31,0.01071301156923595
16315,New York City,2016,32,0.01026947257767701
16369,New York City,2016,33,0.009744640962514062
16423,New York City,2016,34,0.011019905602297249
16477,New York City,2016,35,0.010148432203817536
16531,New York City,2016,36,0.009252120277562658
16585,New York City,2016,37,0.010125889436233274
16639,New York City,2016,38,0.013231410967814739
16693,New York City,2016,39,0.014817377853310523
16747,New York City,2016,40,0.015209433084560483
16801,New York City,2016,41,0.015079188494911399
16855,New York City,2016,42,0.016130129993873067
16909,New York City,2016,43,0.016629530448290377
16963,New York City,2016,44,0.019091259983569135
17017,New York City,2016,45,0.020647298880760775
17071,New York City,2016,46,0.020926916917305874
17125,New York City,2016,47,0.024066352429293867
17179,New York City,2016,48,0.024042777409154205
17233,New York City,2016,49,0.026662701001647672
17287,New York City,2016,50,0.02990572764001922
17341,New York City,2016,51,0.03706240487062053
17395,New York City,2016,52,0.047529149385706286
17449,New York City,2017,1,0.03589865475114932
17503,New York City,2017,2,0.03643877147077498
17557,New York City,2017,3,0.04084903008152555
17611,New York City,2017,4,0.038665469495766866
17665,New York City,2017,5,0.037564666821091275
17719,New York City,2017,6,0.037348868760221324
17773,New York City,2017,7,0.029925384981740164
17827,New York City,2017,8,0.02682793743179067
17881,New York City,2017,9,0.02175908646134693
17935,New York City,2017,10,0.019074137805168572
17989,New York City,2017,11,0.020765807833871257
18043,New York City,2017,12,0.020978349575150403
18097,New York City,2017,13,0.025039695905304814
18151,New York City,2017,14,0.024315217597059808
18205,New York City,2017,15,0.021945082156209893
18259,New York City,2017,16,0.017673670058779657
18313,New York City,2017,17,0.015804053068958955
18367,New York City,2017,18,0.01491194486983012
18421,New York City,2017,19,0.01696455909369097
18475,New York City,2017,20,0.017463533999883627
18529,New York City,2017,21,0.014669116539653337
18583,New York City,2017,22,0.016067752869971422
18637,New York City,2017,23,0.017015031927971977
18691,New York City,2017,24,0.014088411464777576
18745,New York City,2017,25,0.013251887328515581
18799,New York City,2017,26,0.013311564734869157
18853,New York City,2017,27,0.013549630862924886
18907,New York City,2017,28,0.01138874360917382
18961,New York City,2017,29,0.010668323609325498
19015,New York City,2017,30,0.01135995857336922
19069,New York City,2017,31,0.011007436279899072
19123,New York City,2017,32,0.011479758229333014
19177,New York City,2017,33,0.01027658099059758
19231,New York City,2017,34,0.010707090943491634
19285,New York City,2017,35,0.011038917241843225
19339,New York City,2017,36,0.010389754393745036
19393,New York City,2017,37,0.011833357054265515
19447,New York City,2017,38,0.014451345755692086
19501,New York City,2017,39,0.013635118744863488
19555,New York City,2017,40,0.013133337262527934
19609,New York City,2017,41,0.014347783153943484
19663,New York City,2017,42,0.016281543072607922
19717,New York City,2017,43,0.017317935332246487
19771,New York City,2017,44,0.017578493130299334
19825,New York City,2017,45,0.01705056235890914
19879,New York City,2017,46,0.022804062277872388
19933,New York City,2017,47,0.021150302147171264
19987,New York City,2017,48,0.01736127229345031
20041,New York City,2017,49,0.02525120646802011
20095,New York City,2017,50,0.02612277602004909
20149,New York City,2017,51,0.03034449931575828
20203,New York City,2017,52,0.0360260206271768
20257,New York City,2018,1,0.03600854098891729
20311,New York City,2018,2,0.03811326967401693
20365,New York City,2018,3,0.051483817035268914
20419,New York City,2018,4,0.06394777005256368
20473,New York City,2018,5,0.07507397707560329
20527,New York City,2018,6,0.08458181938844221
20581,New York City,2018,7,0.08363287579385734
20635,New York City,2018,8,0.0595709694296977
20689,New York City,2018,9,0.035521553499053386
20743,New York City,2018,10,0.027997232291308776
20797,New York City,2018,11,0.023980239802395626
